docID,film,"art and design","art and design","art and design",film,books,books,film,film,film,film,"art and design","art and design",books,film,books,"art and design","art and design",film,film,film,books,"art and design","art and design",film,books,"art and design",film,"art and design",film,film,books,books,books,film,"art and design",books,film,"art and design",film,film,books,film,books,books,film,"art and design","art and design","art and design",books,"art and design",books,books,books,books,film,film,film,film,film,film,film,film,film,books,books,"art and design",books,"art and design",books,film,books,film,books,books,film,"art and design",film,film,"art and design",books,books,books,books,"art and design",books,"art and design",film,film,film,books,"art and design",books,film,"art and design",books,"art and design",film,"art and design","art and design",film,books,books,books,books,film,"art and design",books,books,books,books,film,books,books,film,books,film,film,"art and design",film,books,film,film,books,books,books,books,books,"art and design",film,"art and design",film,"art and design",film,film,film,film,"art and design",books,film,books,film,"art and design",film,"art and design","art and design",books,books,books,film,books,film,film,books,books,film,film,books,books,film,"art and design",film,film,"art and design",film,books,film,"art and design","art and design",film,"art and design",film,film,film,"art and design",books,books,"art and design","art and design","art and design",film,books,books,film,"art and design","art and design",books,"art and design",books,books,film,books,film,books,books,film,"art and design","art and design","art and design",books,books,books,books,film,books,"art and design",books,"art and design",books,film,"art and design","art and design","art and design",film,film,film,books,film,film,books,books,film,books,books,film,books,"art and design",books,books,books,books,film,film,books,film,film,books,books,"art and design",books,film,film,"art and design",books,film,film,film,film,"art and design","art and design",film,film,"art and design",film,film,"art and design",books,books,"art and design","art and design",film,film,film,"art and design",film,"art and design",books,film,books,books,books,film,film,"art and design","art and design","art and design",film,"art and design","art and design",film,books,film,"art and design",film,books,"art and design",film,"art and design",film,film,"art and design","art and design",books,film,"art and design","art and design","art and design",books,"art and design","art and design",film
film,1,0.01287097730407,0.0124005759341,0.028165403643634,0.016034360329905,0.015024336265997,0.015468035859959,0.02015812500891,0.032375166861689,0.013732625905025,0.015630961200522,0.02551116034685,0.013590658425268,0.0078059275925184,0.10392431748524,0.029066116756968,0.019424350659138,0.011919494349351,0.029331889465649,0.017159687917524,0.037008738861015,0.032934990183432,0.013517747591639,0.02946605493506,0.031015070357921,0.034192242400283,0.011379795324445,0.0047338655726897,0.0038349552255052,0.029377037612981,0.017481834169408,0.01158374248425,0.029329166558799,0.019502870455657,0.068753393217067,0.016621374159188,0.024848328504441,0.017135382715623,0.022160633781198,0.016464851804738,0.044161372280368,0.021897127585566,0.021178906901643,0.014398507523822,0.026103607308538,0.0211470716982,0.013980023392108,0.021535366193122,0.018142302706316,0.03262903790842,0.015603168188241,0.010954155619195,0.015509140642814,0.010232848460501,0.017057983687143,0.037752319771106,0.023695791346358,0.048811136497219,0.040161321979153,0.034059581462738,0.054209163564463,0.0094672193120943,0.034174415309259,0.072929555144107,0.021196641265355,0.014244556667129,0.023360894503963,0.0071988073156243,0.018296574049839,0.023220351624976,0.026027840151572,0.010064356068655,0.047900139318877,0.050239771963267,0.018657962376839,0.029331889465649,0.015621299819875,0.021691073731409,0.019607707927628,0.016346050071075,0.016595303334934,0.011798423116208,0.033831601448318,0.027936285960107,0.027870197771723,0.015482840253061,0.019364603345668,0.012214471035579,0.0211470716982,0.025333106492802,0.025233788412728,0.022440049467877,0.018576836625133,0.042802940568209,0.013389400812353,0.015491015642169,0.0064138581757325,0.02181855719233,0.01593812533259,0.013213493242611,0.041911984884286,0.036378521766646,0.010521524483427,0.02365807392984,0.012102067358329,0.01881629104712,0.022196120703777,0.015590554298109,0.0096711015881472,0.028238392110785,0.01438888578317,0.022626433340491,0.027546710071977,0.016700644030519,0.025845163459578,0.027330141539878,0.021087476244185,0.048348474186674,0.032116673947702,0.016041606411094,0.011776245697165,0.033915345186132,0.019364277533145,0.01212527393815,0.018226258410005,0.012336575381082,0.0097903324408616,0.021831482023733,0.037214607500969,0.13091984945658,0.012508508060708,0.046143931853554,0.0052698130833803,0.030204610224304,0.0091262699541175,0.0043559299958309,0.019705921706674,0.029404334422833,0.0356540837557,0.13827313765107,0.0089070782033473,0.027448269480959,0.017168700187602,0.024753275090306,0.036389517540741,0.034286017519718,0.017153209862381,0.03533377141911,0.012739807396261,0.02057830139975,0.01262804583922,0.0053130391133414,0.020401719872511,0.014386866919164,0.011537001862576,0.015747699237411,0.0066729957482599,0.016224310888432,0.011941206098788,0.053288986425398,0.029701054980623,0.028549141812858,0.012579407390897,0.029646878971463,0.027280256862914,0.012677766946607,0.024472654379023,0.047335933593615,0.020208801063023,0.028867787598491,0.028402847170862,0.090869250060388,0.004793568084336,0.04118544194431,0.021464823889017,0.045246259747592,0.018950228687062,0.013129553148219,0.009914262353656,0.010968271343837,0.04271914812189,0.010266780673188,0.01549460453982,0.037180248138677,0.027874831021323,0.015401464002131,0.021194443976116,0.0081171009047698,0.014955984088734,0.018516256156526,0.06348510289666,0.023135612352309,0.03056271558539,0.032708376021875,0.025061242427765,0.029892367735141,0.0063991480358748,0.027517126441958,0.014291195969496,0.009703969255913,0.0083965861540458,0.012357930389347,0.023481090479424,0.030120294242718,0.012143211979128,0.023473987413171,0.030691664889729,0.033628232081351,0.020998565843002,0.021503770125562,0.037316707854269,0.023522006563464,0.011140225640407,0.0080671388483923,0.046174730230946,0.0095481476082101,0.00328630324607,0.049601199057597,0.028777635183722,0.010420652238937,0.0069297264922908,0.030380998301627,0.020951944915996,0.020136893960246,0.029133597283362,0.0248998561618,0.013906904597877,0.014117072027313,0.025769911102561,0.010579492165093,0.020828935898933,0.036056506454761,0.014590298149349,0.020003116365449,0.087101364158838,0.040865475031391,0.032104236615317,0.03137363743338,0.026764343549686,0.017758444859347,0.024390177914024,0.079164739933818,0.016891807619897,0.014733196937119,0.068673751824673,0.021965197336667,0.0089368200068672,0.022101127823306,0.018823268328521,0.016290595729673,0.03223278731089,0.048502740099521,0.019828274670888,0.011226479524428,0.055322999366993,0.024470300667643,0.014731338556215,0.025543775505215,0.024445836131633,0.018869496453574,0.033853327081714,0.012383764531955,0.02903259958251,0.0076403978966439,0.022443726524642,0.022122109806914,0.016641450660384,0.024424136612642,0.01156729199004,0.021571956804766,0.018413780462996,0.039255963096269,0.022408504130477,0.010624268913214,0.013941113741386,0.043732902640132,0.016667509379116,0.040201291829302,0.01499025187287,0.047077939185596,0.023574462558356,0.022641665777235,0.016117012523074,0.011378399519636,0.013185684996928,0.016914740472097,0.026019336143001,0.013804448974038,0.026678063649603,0.02501630137039,0.026311828638123,0.033881144265889,0.024793617894369,0.036594974410053,0.017380300257224,0.032874238197926,0.015466310446384,0.022097139834432,0.011745962533203,0.019096606184949,0.014231384530286
"art and design",0.01287097730407,1,0.030556365291416,0.022613915758726,0.0048556440717632,0.01090442951602,0.016116493579898,0.016659010347302,0.033279793325824,0.0028433919523931,0.014880321330416,0.028606342302559,0.034683865606732,0.018746418160992,0.0066011510503013,0.044085114413745,0.022371348837549,0.019185316009443,0.0087746311122085,0.014319968797418,0.01209962273388,0.042945338615664,0.018886135705212,0.053826804074634,0.025560129951367,0.030601592199382,0.013810380097164,0.0063776877469524,0.012643686414713,0.016261169261484,0.010068082461585,0.012307228159859,0.033722383869575,0.011813655350933,0.010844023489797,0.033693861533266,0.047209785437827,0.027577060688842,0.03126418179358,0.012429838570374,0.051199363267101,0.042401335718594,0.0069486043926127,0.012238767765509,0.059436476908481,0.0070991966727675,0.03134639339692,0.04468559698055,0.02204708860301,0.043132199005133,0.032503270232752,0.015353666713091,0.013747331166632,0.019812090234396,0.030393673428693,0.081715112573649,0.016230830065073,0.018397167311574,0.012402594521713,0.013319534915124,0.029606657995116,0.028143807695318,0.045166563498661,0.050955577828357,0.0093684054486307,0.019440719402555,0.041898545212981,0.017255969531133,0.02376240072865,0.021211784678901,0.025440496069526,0.0078505261894918,0.026227614639359,0.0471074826245,0.026526273480489,0.0087746311122085,0.030811058368949,0.027671729783761,0.0064011108373171,0.037916128602243,0.026194228617784,0.023807447488457,0.021802017268486,0.024038241361401,0.033576998650118,0.039754287009131,0.022410219882505,0.010693206946388,0.0070991966727675,0.024201453639194,0.039262231887515,0.016429265367487,0.026048035159347,0.026959038661585,0.030459008460554,0.022362029308046,0.04011585258151,0.031203544619594,0.036365804581035,0.024983097296857,0.024644567984234,0.03812938083968,0.024427177561452,0.0067912184428921,0.024357210690755,0.016416165058647,0.013529333540633,0.016068101216328,0.010101048567069,0.016741714124381,0.022936286139428,0.022021505314395,0.024775912967082,0.021261759381758,0.039479992503007,0.028356935969087,0.038281012015382,0.010490847104816,0.055676387771964,0.02119283606827,0.028648346216456,0.02405061466613,0.006511025682464,0.02461595206288,0.014429578359279,0.034877670857168,0.013752782223597,0.024706987014738,0.017198459930237,0.0240632465256,0.015450755561566,0.04257750966224,0.022742663017298,0.012660705067553,0.017437454488406,0.012348427495011,0.033340496574141,0.082829782573272,0.054820189861965,0.028689777283758,0.02363122483121,0.011359142571496,0.020151702237325,0.027471696839486,0.049808378169036,0.032902888203787,0.023476633350907,0.031530387161121,0.013966818982084,0.0069502529759644,0.015249980798465,0.0031175497450805,0.075055551410418,0.086122663604539,0.028138155016485,0.023595009256145,0.0039455662857843,0.0085327180789204,0.0066324721793892,0.027506147210475,0.027474143544428,0.016228029858769,0.024239298198106,0.045028687165388,0.028891498532437,0.018480356779928,0.01219514736286,0.02834447722805,0.014016139983816,0.037794902121956,0.049556193951222,0.015733708045671,0.003980399732034,0.034207754048642,0.024292505083534,0.035948240836664,0.020478581703339,0.023957288877878,0.030503763401224,0.032503807114057,0.033860345228931,0.019232617231831,0.011936222892196,0.034602492365621,0.021832162533675,0.026563747666821,0.039878695573481,0.008098879126176,0.047513301957485,0.068533563184176,0.025433774507979,0.016519799081452,0.037977607110904,0.014886560205034,0.034034566061312,0.026734880181853,0.024199482138457,0.02549360630744,0.026466985123829,0.02772128344809,0.01751941250469,0.025484597472704,0.032591563892651,0.013025305323411,0.0078992306454147,0.046113177093284,0.03449203232965,0.03012948166303,0.016283847937808,0.024556284402413,0.065635029127485,0.012844200613502,0.027901480581557,0.0084591939966569,0.0097544960085822,0.023922070986845,0.0043581745280577,0.023522181166164,0.039643984356423,0.0040927254870891,0.069729697695771,0.016326849074544,0.02764145860405,0.02910918659284,0.017749646741424,0.023095654718563,0.027333499408674,0.012893810447555,0.04465594281087,0.010694461757321,0.015996585335556,0.0069498317678818,0.00057108481596554,0.027479987131825,0.025152313714473,0.020423293480122,0.041893450161213,0.048101155597133,0.046604578835174,0.016263932527913,0.022820440807161,0.022197013655485,0.025844862965245,0.012797164544623,0.0056849018958705,0.020260472856476,0.0039826638118881,0.036866394065183,0.028130104835677,0.028140505849392,0.040219196399064,0.034055387004732,0.06084739436709,0.019369194169777,0.048109539126094,0.028863784437785,0.011387111377299,0.015878279117086,0.028864558749983,0.038749114882951,0.007500890014977,0.0039343124602418,0.0093121677618319,0.028186326870394,0.010304531680937,0.043790726741359,0.048796724695555,0.037257908560161,0.023136292157316,0.03509666005529,0.029226557826825,0.032545277525906,0.011204582713942,0.051783810113515,0.021699304968176,0.067440325018877,0.01943922316119,0.038899600987809,0.033123446009128,0.014816440736337,0.018005612228194,0.0058080153894493,0.016530559249589,0.015086629352984,0.022327353419373,0.036445476964849,0.024381261259698,0.052464692230842,0.023049496823109,0.022398018900784,0.064062557290294,0.034846331200632,0.035588260509091,0.011354635807978,0.030835840538677,0.056677617497514,0.063544494070385,0.03506965675348,0.022569079905858,0.036451705605603,0.01887241711841
"art and design",0.0124005759341,0.030556365291416,1,0.082821958183969,0.024235223415729,0.013973111905222,0.011699392441254,0.0097694400862525,0.016408117604468,0.014039484126766,0.014935903727928,0.013479456805162,0.020873490427234,0.0096449339228491,0.024460406217949,0.014871559442074,0.013517157114657,0.036101526435328,0.005528631387433,0.013634983480042,0.015148328039144,0.031564984608148,0.019069570273744,0.040487649392845,0.014784890668574,0.028777963051552,0.042363842286907,0.010566309355542,0.016622348582409,0.013921539066518,0.015717033637176,0.008321586721163,0.02136271232666,0.011876382165695,0.015658678479113,0.029458489784279,0.053575810942094,0.011613712161336,0.023242800069857,0.007252827713901,0.03050762080392,0.021532026967548,0.0055097263069148,0.023450278137585,0.035720041125437,0.013318710716664,0.042340186623984,0.020935114906375,0.018939702317314,0.011251401141132,0.03174727488133,0.013707858807143,0.018563630229637,0.013847139675193,0.017520347131277,0.01479322182031,0.012600753516429,0.016769605018406,0.00448076635767,0.017135931560973,0.022443617706577,0.011128730884172,0.034825038973895,0.048311673071127,0.0090982696178376,0.011152650011007,0.034477136617554,0.0066299360566245,0.026863222526002,0.021647116549408,0.017371549763474,0.025899973566564,0.018171842586525,0.029703392548063,0.024484700578546,0.005528631387433,0.040026463387215,0.019517197335828,0.047204180457059,0.032462803708623,0.024415178587883,0.02438272960353,0.026645247616611,0.012745376095553,0.024455856865868,0.014973738046433,0.020458541213403,0.014727904566878,0.013318710716664,0.020743547798108,0.025872780311542,0.019650935762168,0.01438043281967,0.025415500762897,0.016656559106704,0.0085765051701465,0.031185654486595,0.0077957659863602,0.071491359728071,0.060383721322164,0.017317380501278,0.038184488859642,0.020034022672513,0.013055725959397,0.011737175324723,0.018570002115737,0.010382887917702,0.0022840518277022,0.018602479167844,0.012119045555895,0.027272278116864,0.022710070809601,0.027988235812084,0.013091969937544,0.01697476628263,0.014742633114119,0.020761148192815,0.0069791416420238,0.06005950561054,0.01742740944111,0.017262496040506,0.019750360422408,0.013008633850821,0.023680334871285,0.019849705379063,0.015868909529981,0.0088054727265761,0.012802788642632,0.021649813819442,0.022331668137605,0.015502192823806,0.024852291129013,0.028481067814678,0.0080554065954933,0.012194497361049,0.012235470744846,0.014515566526457,0.063195452498041,0.020631908835911,0.028257487621836,0.014038966427871,0.012773201833776,0.01769201451983,0.013421435181679,0.026034561900301,0.023159013845047,0.0079759884148807,0.023690314627401,0.0085725081114557,0.026088128795034,0.014903763638426,0.020446255285304,0.011475715118137,0.031530335830398,0.015549366135177,0.018177718358944,0.0073175487016247,0.008134315259806,0.0082264778968903,0.024059217105172,0.01657871319128,0.018152557860179,0.005016234729005,0.022123023155534,0.094677291668247,0.013051358144067,0.01312245108477,0.036448602878626,0.020200128341631,0.029495386375095,0.038485478600785,0.030756896641569,0.0063954108814058,0.026234537442452,0.13947890164481,0.027041220137134,0.015007884641374,0.0052571461615719,0.029204342146848,0.016701431133691,0.050274213861409,0.023372763185798,0.010752260640045,0.026426560226067,0.022601575293624,0.013833065759375,0.026472835971486,0.0090224010619826,0.024894613518876,0.019855203112467,0.012021145890317,0.021369010232583,0.021332769981858,0.016039729784989,0.021802169948043,0.019619666207699,0.0155583526109,0.028229501524296,0.023266693077353,0.014607145613543,0.0075713638593232,0.015117764406262,0.03906773793589,0.010652152531327,0.024136837396169,0.038312215487993,0.017355561209628,0.026933016258713,0.015075433167413,0.014494026839606,0.07405486277849,0.013104588247824,0.025386076667989,0.0035640484043968,0.012698195733239,0.0042326432700044,0.0051298615339694,0.0083895751133561,0.023171782403526,0.023101889784672,0.011558556212224,0.012422632786667,0.020805742845562,0.029710861060393,0.009239186586434,0.029380682181219,0.063727286153857,0.014466718007808,0.04143423193074,0.026014229625324,0.014837604552706,0.0094517016866337,0.007117508758784,0.05055525625857,0.012406977857076,0.012216997966338,0.017662696077996,0.025285505098129,0.042031843113721,0.017503218104228,0.035314889138992,0.023867141322892,0.02028074445214,0.027072395871279,0.0074121704398594,0.035374126296923,0.022654418553278,0.015503727829933,0.027800748842482,0.044550487982492,0.0304913436323,0.028019005369888,0.018673890676924,0.0098320342857577,0.032864069277035,0.02374792008747,0.022854607083316,0.020652722738715,0.023726787943851,0.036202468380164,0.0098777718225148,0.013525694496528,0.0077225626923057,0.022106983040632,0.021292370320672,0.027487731227538,0.02163849570348,0.024195006027381,0.016962318098119,0.017655889019939,0.015234200828435,0.015017794239848,0.0086152657923084,0.076438429789704,0.04175091499192,0.011736940910201,0.0164025636863,0.027409798316674,0.046727771927634,0.022720792979384,0.024905769030958,0.004027897846065,0.014811933891074,0.021220291071826,0.0096438350497868,0.024968194206622,0.018226454263302,0.093957838730161,0.026384379597331,0.019935302026631,0.026640126009283,0.013991058418452,0.053910551214483,0.045832475317315,0.036116210107852,0.027062601644932,0.034849258245222,0.039530497433821,0.0208890285106,0.051044157367985,0.017979980759241
"art and design",0.028165403643634,0.022613915758726,0.082821958183969,1,0.014007435835838,0.018587541540301,0.021095451998734,0.018909173234762,0.025547573906481,0.020196824042599,0.016599358076821,0.068944283079615,0.025925701990547,0.017441881600483,0.019285719634766,0.034873600412457,0.084572837179933,0.032519561564167,0.015652214256514,0.040679073870225,0.024983703906122,0.07527844705106,0.010290065008616,0.056622670854304,0.03263304408239,0.028384698513891,0.030067566153089,0.0063857282938321,0.034401665153051,0.02177034187282,0.030891822235444,0.014008158937383,0.042532482593819,0.015908641800148,0.018583167279243,0.049708269957016,0.059481743177578,0.022105615379119,0.075014196661845,0.018654190525919,0.047703898081651,0.03747968791936,0.044064585435623,0.020167199187261,0.027652627431564,0.090454192293762,0.037778393863803,0.044951292623241,0.022974721476011,0.010186944773926,0.036095392086154,0.042035804733,0.023802302408347,0.0087655114129579,0.037521841606419,0.023428536602793,0.022101050649443,0.024751925701013,0.0067618769325516,0.025046976631934,0.043512025739792,0.016734174275568,0.055574883951022,0.057661897210395,0.0094009018525983,0.015070859962398,0.042787371000248,0.012561624412016,0.017477973634251,0.032852099306669,0.03229942040039,0.0037066120590009,0.071193703373225,0.035870118973033,0.040392685485104,0.015652214256514,0.073590056621602,0.024195148301863,0.024267535561189,0.043899979909546,0.022035000621638,0.033653153948385,0.03580392916252,0.027899594220011,0.023174678590697,0.025554135217247,0.090856723489957,0.0065447852233779,0.090454192293762,0.024034865144661,0.026089789463944,0.020572790426786,0.02008934337443,0.018221637448329,0.02178305842305,0.028846124529376,0.068916610594404,0.013195073883399,0.065756931268016,0.081060964082379,0.039902866062131,0.044612682443442,0.040753882831172,0.037617930090181,0.0098716500961515,0.022034514415695,0.0081679384665297,0.010824456389908,0.015446115518496,0.025268492028687,0.020760826161634,0.015769847690812,0.03124167905792,0.021666797623279,0.043022997774544,0.026015986055516,0.021901496892981,0.021869829953814,0.056321175938627,0.021786224303266,0.048575051456695,0.014744077079637,0.020471832230519,0.032288900654866,0.043857869485874,0.023527456064206,0.018134115658518,0.035864213611267,0.024291657035672,0.055170983367086,0.029613569722828,0.050599281814338,0.045675008571579,0.020038729047643,0.028605377346762,0.067720079137265,0.023407242272377,0.13044886141797,0.035581020785201,0.055761615079083,0.008982921765282,0.019621477006432,0.015479425687799,0.020152325641299,0.041034868342015,0.024335143902019,0.024329000763113,0.019518033176818,0.026647573166827,0.019537570459941,0.014690014938951,0.013052002312694,0.017914728013333,0.031365606318839,0.023198536615051,0.025046928785873,0.008161119191438,0.025370043217367,0.012844064898474,0.035797928198717,0.091624331898335,0.028268202560061,0.019342317401955,0.06451622740317,0.026512974170533,0.01958901452849,0.017179672374342,0.058275883796573,0.028583965376547,0.048756000428335,0.078751348034839,0.082810460462021,0.0081827668923371,0.10626493692375,0.1162508096299,0.059502015705862,0.020880793859734,0.018197185853526,0.03489346401824,0.013478719886468,0.042660375815354,0.02011455050339,0.010396378227139,0.023423737386617,0.10419513380349,0.012683428648628,0.037518927520368,0.0087280555907914,0.020668059132933,0.011352274281469,0.043744266326468,0.024560906533364,0.031824501365625,0.021085206842365,0.014718191572132,0.0216120748053,0.021310373231349,0.068634277265449,0.027403166059036,0.014547046389179,0.019809113878705,0.020290340508748,0.026478238022832,0.025041608660862,0.023897130675946,0.075295490068382,0.034855903838538,0.02950810063144,0.027008852609756,0.050570735094768,0.099517573670039,0.0170169422958,0.037602442173277,0.01805692258531,0.023680707830909,0.0063098919446063,0.0079740329150678,0.014136321476921,0.060553000298527,0.010503161598595,0.008359058035786,0.053268329912966,0.027467713426732,0.013475649846073,0.018769284399411,0.015316782112872,0.057682365459929,0.029159962450127,0.070788016493815,0.025305674527805,0.012832859896588,0.063304808150866,0.011549996737959,0.044300872840749,0.048967244170536,0.029980597176671,0.023899635229678,0.059544754822972,0.055373238405538,0.023392714116588,0.01555472812948,0.053818710649474,0.015853774986838,0.018685184712164,0.020976402215353,0.024497841906794,0.01556005578815,0.028097752558226,0.067745680302891,0.09878788367971,0.021836980572318,0.059771014435513,0.04461714985662,0.020484242372408,0.056806091380601,0.058467140679003,0.025037184299087,0.055076083286707,0.05842736110757,0.047714088840619,0.017506862410935,0.019108097600623,0.0064076454935139,0.027672854965614,0.032960755348443,0.060745736814892,0.043114747910095,0.043487119275976,0.012806654663658,0.01471829905524,0.016188382499499,0.025487557679312,0.025140128067653,0.076109923403926,0.084753822935075,0.033653334072286,0.017927314342787,0.044211867989038,0.096519045071684,0.037513405053739,0.028831517101189,0.0070611983079098,0.051006357248704,0.020617695996481,0.027066062964676,0.019527759222785,0.037501468277572,0.064383016855083,0.043733355271602,0.024934666687072,0.062759897275941,0.065765650038478,0.029809810133937,0.033015050305271,0.021595214129063,0.070207445239234,0.051640362746227,0.067527376303746,0.033381799253712,0.058907596511241,0.010550369183181
film,0.016034360329905,0.0048556440717632,0.024235223415729,0.014007435835838,1,0.0080383302405076,0.0068795623991816,0.0097875016592789,0.02002276971811,0.01127965501612,0.0070649877483551,0.011308603698436,0.0059756462878367,0.0032448428596042,0.0090430097425794,0.014852942192067,0.011914402045129,0.0035980786503572,0.0069903422241494,0.019354746676235,0.0096978160702644,0.025495087006416,0.0026946276034891,0.015749914552421,0.015453347743823,0.024308440944032,0.0020844836368778,0.00045488778379148,0.00064597414540649,0.0046753226791392,0.007168109037855,0.001598471968165,0.016430277126651,0.019979523018761,0.0011872861851226,0.0095530396910202,0.0095731840828278,0.012553267246935,0.0076554621009561,0.0011397754046784,0.030152064174549,0.017541347055096,0.012994418889009,0.0055380707000988,0.025092013196781,0.017220540394204,0.013629735078797,0.013574111941528,0.0061755134710982,0.0057878465625762,0.005861892708798,0.006868050925131,0.0096837383124499,0.008010942853299,0.017764441315422,0.02073602838616,0.0081797211868653,0.0090668434569849,0.014288972079733,0.018245339581365,0.029394539101077,0.015230315447306,0.013131843611626,0.033096099650498,0.0069860903328304,0.0079672341926492,0.0082311921338511,0.0099579730534594,0.015397620558603,0.01997781488356,0.025629988670322,0.011341286278289,0.018105270846762,0.019123846001956,0.013328109449335,0.0069903422241494,0.013610132673193,0.016587385274166,0.13384603244231,0.0055786506911988,0.017069130504182,0.0063863471963076,0.025744527521246,0.026765968553475,0.025036001793699,0.01522409722956,0.012216526114879,0.0028834116471941,0.017220540394204,0.018572881553972,0.024525281521609,0.014837668797632,0.0075719808612017,0.017476847135284,0.0097460441969958,0.016485620699964,0.011683283267806,0.015952534423725,0.01246744397044,0.010968746438006,0.028664434670083,0.024329718359611,0.027193947784884,0.020758761871584,0.0021362528071543,0.013842093110032,0.013779660176972,0.0077262561322458,0.011069588265317,0.01338464408189,0.014489692693844,0.01025196993724,0.012027466998603,0.012802040975388,0.0070202800315263,0.02350774820926,0.013297899702875,0.016032817089847,0.016606546467193,0.03057658920225,0.012416465411083,0.0088175675863368,0.024207365239788,0.0058065006926805,0.0045447465119672,0.0097072873446944,0.0093061215660154,0.019171783517197,0.010548893290463,0.050947996285981,0.0019646378621981,0.030970338374012,0.0040733771710485,0.022495290837964,0.015397643525512,0.010079118400207,0.0076426918123021,0.022106901050118,0.024349614729194,0.031935584292697,0.00085935517796811,0.0090641402412514,0.010157031321485,0.011451083118619,0.0039747522008376,0.0071220866715592,0.012606021890787,0.012601834381187,0.0078757318921743,0.0034696993391259,0.010189633988296,0.0095081965501198,0.019848553389777,0.028836662091633,0.024656788662372,0.011247495802432,0.011173468523801,0.0029972054284555,0.0047516528799232,0.019441979349712,0.014037348272653,0.022060256133216,0.009461131984296,0.024650715099551,0.015638862956972,0.006618638577452,0.019815863372978,0.0086369661087007,0.011983265910216,0.012387890061622,0.0094260765842215,0.016031803827934,0.0082090230606698,0.012036808332703,0.014403866947225,0.0075020493960562,0.0063517427008636,0.013918869812613,0.0029759064523095,0.012147750902472,0.031067896087442,0.012104951758533,0.007651776564708,0.012276872946599,0.0071344027551942,0.0095826868596144,0.0077257137148327,0.0038487394418435,0.014358569659092,0.01126409565833,0.0065252015534097,0.0051647084557139,0.013342197455948,0.021753894920576,0.018582046434642,0.0089677388802084,0.0094086732816227,0.0099468672989517,0.014391831396663,0.0047034209289994,0.0020217545859537,0.021670083061801,0.01832352625605,0.02794038502675,0.0043793453724875,0.0038812090801741,0.01610950489563,0.018829276392352,0.026242159478403,0.02215534006069,0.017951613740834,0.011838983352847,0.0097982528364087,0.011163246418916,0.014602728343115,0.0048143986770581,0.0010504207031906,0.012208742840984,0.012266030527753,0.02098208082184,0.008863298172818,0.005485211968206,0.01278674839736,0.0059187740660586,0.012143201949009,0.0094310036575687,0.011124272651462,0.0064699574034108,0.024204628134494,0.021464005312314,0.013575471098455,0.0055972487247184,0.017138163987207,0.012778003818781,0.017869004624362,0.019908147266778,0.013129812743157,0.033062582781061,0.018803806683656,0.01353350627041,0.0079766115488544,0.020061497158159,0.01138723243789,0.013376358865297,0.0087540541507841,0.02004005008787,0.017752408251033,0.019943167872056,0.0096229415043163,0.0038105182370572,0.0099040398004141,0.024752270157535,0.0091499621803836,0.011816800069188,0.014728735331502,0.018030563399091,0.0087493149426993,0.03211326721686,0.017980802730964,0.0079415274216986,0.022072415351725,0.011075014175891,0.0082510773120996,0.0016237476705414,0.0054642212601744,0.010295811611682,0.013064298035473,0.0126193464284,0.018352189796531,0.021502399872309,0.0067080517505899,0.0080202072655677,0.013271535564647,0.0085794200125153,0.0092731300288392,0.013954540911027,0.0089743388416989,0.019067712282712,0.022947362382162,0.027840024404498,0.029199380581458,0.014068042843083,0.016889527552091,0.0046624159978858,0.010261244559837,0.010288027985958,0.024161950174612,0.010185658585593,0.011188722992221,0.0095810163342001,0.0080033012833966,0.009659363009709,0.016383091586559,0.014535596356546,0.0074331398462061,0.017026250265026,0.023599898077107,0.016555589402072,0.0054953966447272,0.0096981775407341,0.016268059778206
