docID,"life and style","life and style",film,film,"life and style","life and style","life and style","television & radio",film,"life and style","television & radio",film,technology,"life and style","television & radio",technology,technology,"life and style","life and style","life and style",film,"life and style","television & radio",technology,film,film,film,"television & radio",technology,"television & radio","television & radio","life and style","life and style",film,"life and style","life and style","television & radio","life and style","life and style",technology,"life and style",film,"life and style",technology,"television & radio",technology,technology,"life and style",technology,"television & radio",film,film,film,technology,"life and style",film,"life and style","television & radio"
film,0.011228191423653,0.023989009694084,0.035484275938777,0.016751744924671,0.015679093884358,0.037531421909155,0,0.011745840176854,0.059536432319777,0.019056650394915,0.020052109616294,0.020058409835946,0.011866790083178,0.037336109776872,0.006062595426391,0.018919640428596,0.012934687345521,0.0063446717551175,0.021320694710277,0.0059459517967868,1,0.016915240593918,0.033241549951112,0.0021361480348002,0.013160514510825,0.020757344490864,0.021957350818906,0.022859823519683,0.01419984945239,0.0088462257413175,0.023832670674139,0.013533466192937,0.0069395799592743,0.042278600931856,0.013460780229581,0.0063292764214136,0.056987035502391,0.014862722002582,0.032425897356391,0.050956707160812,0.02510534784236,0.04257257448237,0.0079585912772776,0.013389499392882,0.029054053322878,0.011576632586886,0.027525566908847,0.0095513965828168,0.0072264290980849,0.050790620189855,0.042929559622471,0.0039818286488677,0.047185467067747,0.021055585221151,0.0053265068474789,0.027174042385664,0.0059200608775005,0.024423922149498
"life and style",0.031272743395227,0.027976738731659,0.05408389345701,0.0085582048004455,0.028842269658774,0.026152920634041,0.010423884372924,0.024489943171467,0.034735346493952,0.048651909511818,0.084684792211858,0.032971489760618,0.016325648300196,0.037133886289256,0.0055356146429911,0.021821216263086,0.025425546735579,0.022731302341726,0.13833681561219,0.149051677776,0.016915240593918,1,0.02639447764725,0.0078036122104169,0.014335511996018,0.038955118591285,0.025081562559204,0.02669622168755,0.030598597065584,0.034758524024983,0.0097937622572541,0.020744287109955,0.012051242902446,0.033890846003955,0.026755342126313,0.05191377456453,0.016107603542122,0.012359450018857,0.023634285106588,0.032090164446831,0.060044728893281,0.011382394773736,0.01592865909713,0.021707481926,0.021417805867483,0.032384680763124,0.01541095995427,0.06938159459846,0.025586316631919,0.022121370673767,0.020554481199891,0.0028998712775916,0.02232266890079,0.035567655561778,0.030344911051601,0.029629555051407,0.031711706674734,0.014372730181903
"television & radio",0.026614187138845,0.030348977542425,0.052608931465081,0.049179705001338,0.042436771309513,0.032881790520408,0.013542067405132,0.02691068324101,0.15431619532854,0.028563252134587,0.039733400840521,0.052339628441361,0.030993309629683,0.053144702933608,0.024342599897397,0.021408226338183,0.024918699948191,0.024164696624833,0.048981049921093,0.02984217637288,0.033241549951112,0.02639447764725,1,0.010366590210113,0.043289877152091,0.05960115383981,0.053344906973936,0.090834866082319,0.036109689032514,0.05602492631847,0.041216810138565,0.035602458991617,0.042518443052435,0.055477484916265,0.029003447139673,0.022295180149285,0.096608421116468,0.027418407851735,0.076106526551774,0.021569128381314,0.056304203507337,0.038670611897018,0.017049649668578,0.029798304435594,0.054049159487065,0.02328358588448,0.01217205537781,0.029272649946603,0.020683393688053,0.058840664023441,0.090005233275255,0.031802890669428,0.06404502168611,0.07247295530989,0.032511531553101,0.046566191078994,0.028166091596101,0.090441827817439
technology,0.0073293784086105,0.011234907041541,0.0052769875392561,0.0041882400913093,0.026427940140991,0.0065564964373008,0.0016367613135568,0.00074466976235726,0.010083166722198,0.022252988902913,0.0030471679667615,0.0074453353514245,0.029020372082181,0.0057770038219056,0.0019808796088941,0.012901495190329,0.065137197479215,0.0035159267495529,0.017640583288861,0.0034523033602953,0.0021361480348002,0.0078036122104169,0.010366590210113,1,0.0080420901157642,0.0046723015808689,0.0084098237045337,0.0071037825783681,0.012313705807413,0.0070102643140126,0.0051292040394952,0.0070283588337627,0.0078382925182677,0.017827280406706,0.0033372975232445,0.015161164634367,0.0056882507365653,0.0047900541438261,0.0011238710477557,0.0064549845479209,0.012076873849417,0.0017095793245472,0.008829023033386,0.003032023034378,0.011165836815669,0.057796105334809,0.0038320625030484,0.0031855395543145,0.0084921417408346,0.0047547912702072,0.017584322308494,0.0009028822893593,0.0065901257683929,0.011958016348789,0.0018770750828409,0.0014952313598229,0.0056332793707661,0.0089822911431646
film,0.0075835098560669,0.016206864990432,0.04346358893107,0.089872817729805,0.0066928534317504,0.0098365325597396,0.00081057862514166,0.004973143141798,0.096311174767782,0.021906765716767,0.0055891853015836,0.039345700138971,0.010549459053863,0.03558254907913,0.0074884431947085,0.0093950449905254,0.010237879177858,0.016176598576655,0.009672818771466,0.0036922070077882,0.013160514510825,0.014335511996018,0.043289877152091,0.0080420901157642,1,0.060098579541511,0.03725614825497,0.017423120476962,0.069907576067738,0.019188311676676,0.032810315470756,0.0041119166164494,0.020735692581194,0.043858358351361,0.010304517291419,0.011992669085297,0.029757737252363,0.0071998066687342,0.015476619693231,0.010102865407944,0.017884859979918,0.039811016999506,0.01844962894963,0.010072946252145,0.02344977318234,0.01861611255429,0.010049628278982,0.016989787766537,0.010562170798988,0.019749301436299,0.05294846120558,0.0082667419162036,0.032650520880581,0.015748067739648,0.021660414996065,0.032096934170299,0.0039688091730163,0.024755576844906
film,0.021064123831085,0.019118141447538,0.055299617536158,0.027660047383835,0.034235678837547,0.042406896478878,0.0029166788032045,0.015603961557938,0.09096486275732,0.016971055354524,0.019716784765827,0.035296506092891,0.025584659679399,0.078064020201621,0.021917354693134,0.01580776320588,0.026248681463324,0.014378248084192,0.039505230385987,0.023807054904383,0.020757344490864,0.038955118591285,0.05960115383981,0.0046723015808689,0.060098579541511,1,0.040704939103171,0.082536928605994,0.050514075210549,0.022984641028083,0.037036319086139,0.020937408085739,0.046968654264507,0.042373237750104,0.042586538294053,0.024791902330252,0.035946127462175,0.031377044242467,0.027218553874664,0.017149858151873,0.029271123216398,0.034282592943761,0.0099628417502662,0.013551208654947,0.037795331562797,0.027823203786543,0.014759154283545,0.016385494504022,0.012875854773775,0.052369076250874,0.055758569856836,0.01469871285009,0.042511740343698,0.079169857205945,0.030177767940545,0.04115789576004,0.019064110937666,0.046944564710495
film,0.01527045744588,0.044113823505793,0.039667940351084,0.032552063426202,0.046908970434016,0.075688788700001,0.0039275325410531,0.016299097559173,0.093355525953872,0.029239061737543,0.0095693597290119,0.025219813523672,0.017423243954682,0.051939739135764,0.022155560742404,0.011613018385773,0.018728165405399,0.019958213213452,0.023466035107517,0.041710918844111,0.021957350818906,0.025081562559204,0.053344906973936,0.0084098237045337,0.03725614825497,0.040704939103171,1,0.031759392895369,0.018234873262278,0.022690792483684,0.027976564863992,0.040436109970256,0.027476824413166,0.072646497455736,0.023745651207871,0.014930318766353,0.036100407330122,0.02698915411226,0.038739680107623,0.016910848890561,0.048857110999905,0.028046181696174,0.018498854033993,0.021503808835755,0.026486992306195,0.016676712522069,0.01059105813918,0.015122081202335,0.014971803872802,0.05048494100063,0.053138748403421,0.012943352693589,0.038827026434364,0.037208993872516,0.019180445330027,0.021700823809515,0.1262633384673,0.02117378982036
"television & radio",0.016694651544993,0.033620778853282,0.038386547644125,0.03140328061809,0.034562137601182,0.034443102453749,0.0088723279802826,0.021866380444417,0.09771134060776,0.016755921410706,0.044861153524025,0.061305018579694,0.027178668814822,0.036928709767042,0.039660102997431,0.028806608834385,0.030429546833767,0.033470326342365,0.029945221013653,0.021502894468907,0.022859823519683,0.02669622168755,0.090834866082319,0.0071037825783681,0.017423120476962,0.082536928605994,0.031759392895369,1,0.035017676537873,0.041046266571768,0.034021919680184,0.026852006059858,0.021157336999593,0.039330106566271,0.031388566137208,0.022608288597374,0.080277054212429,0.029521870081676,0.033117486291809,0.046456537820901,0.052065419483982,0.037741019883171,0.023673772914299,0.033485674257219,0.048398486472968,0.046667321927123,0.017585728130953,0.022830159865886,0.032660604184727,0.039860067393564,0.072762737443592,0.019112879545446,0.074931048065159,0.062333472911507,0.029139620515944,0.024182649420508,0.021680753859417,0.061893956860808
technology,0.0077247054624556,0.01843954533982,0.026503379053407,0.0088013420462965,0.030560325713715,0.032069145835127,0.00063564944787275,0.0065479629785104,0.034348270014807,0.016612303368017,0.0024963998595362,0.027741483014303,0.037699910828405,0.030354400104338,0.012703369668517,0.036359734837057,0.027902657456681,0.025118553721874,0.039568357055711,0.015800821335065,0.01419984945239,0.030598597065584,0.036109689032514,0.012313705807413,0.069907576067738,0.050514075210549,0.018234873262278,0.035017676537873,1,0.021669180146974,0.019839657256039,0.024968145679278,0.07273443617255,0.051892076727007,0.011356258407727,0.0033965805678134,0.030018216464827,0.022954720881176,0.040821760344211,0.034655837645268,0.023230483036208,0.0039703295156487,0.014357656872579,0.01808663019766,0.029621095920347,0.04679881267725,0.058450334268429,0.016493567669501,0.02490587148844,0.013145045919903,0.034520658113315,0.0019039975280338,0.032982490844133,0.036212852917098,0.017358696523269,0.028387861769614,0.020576417966609,0.026210410722873
"television & radio",0.014814664404073,0.013537516721468,0.023819339900446,0.014829187243207,0.029844787917638,0.026271997466732,0.0054226743132986,0.011736625347613,0.10317976843027,0.018062945811918,0.016748577393599,0.0271724905499,0.013244852496632,0.02875826162957,0.016566815361361,0.017663638465767,0.01516609042518,0.017778160597764,0.039773635530396,0.0085592092428112,0.0088462257413175,0.034758524024983,0.05602492631847,0.0070102643140126,0.019188311676676,0.022984641028083,0.022690792483684,0.041046266571768,0.021669180146974,1,0.022567231789133,0.017476082871338,0.022742890467356,0.03086528520447,0.019530461322307,0.017891172589702,0.1177643456423,0.03025265994976,0.022056376194823,0.016827348312817,0.029898117021022,0.025262950775058,0.017595453728444,0.016361465429328,0.038752759024963,0.016536757841487,0.01588484483745,0.034574477804181,0.035137818457198,0.045630462416558,0.039702400904453,0.0089433320957904,0.022659384191813,0.033731309267331,0.019373411592179,0.032230757905057,0.028579336698807,0.035612521214174
"television & radio",0.010961562094254,0.011784279304899,0.013621478142925,0.020030046453256,0.025319580643218,0.033104146906071,0.00012679444534997,0.010884101934827,0.070909109379237,0.022691982009131,0.03104105241717,0.023638208467136,0.011653786902592,0.030389279630342,0.027465662894594,0.016516787079991,0.012877469192315,0.0060511530920809,0.017439274307086,0.0089242209261712,0.023832670674139,0.0097937622572541,0.041216810138565,0.0051292040394952,0.032810315470756,0.037036319086139,0.027976564863992,0.034021919680184,0.019839657256039,0.022567231789133,1,0.013784014524381,0.025716251221936,0.024321549295046,0.022669004744017,0.016189737528545,0.054401733568745,0.038859609455852,0.029254240485962,0.022424702111816,0.029440350806015,0.016771634282468,0.011048679398743,0.010411084724101,0.02138847428825,0.023556706017279,0.009688011346308,0.010494710446388,0.0095332135371315,0.033496836139227,0.053900183459717,0.0078543718601367,0.038259319510259,0.021486505423437,0.016246301051334,0.017930951968276,0.0077255324561503,0.026659461027816
"life and style",0.019521624850162,0.041792841747867,0.028849483656467,0.014740144167387,0.036929229428252,0.020445628686571,0.013830969813977,0.014384503172724,0.044637524669451,0.03428679982152,0.016290384982389,0.023508382595374,0.016216832574881,0.025850237811027,0.029125015780101,0.029181257351584,0.011937308371516,0.013059044283652,0.03577677429576,0.038677289199162,0.013533466192937,0.020744287109955,0.035602458991617,0.0070283588337627,0.0041119166164494,0.020937408085739,0.040436109970256,0.026852006059858,0.024968145679278,0.017476082871338,0.013784014524381,1,0.02604413715703,0.020081214100187,0.028896874684603,0.022605561559144,0.033789216091311,0.032365512411799,0.0394600652736,0.014120557290479,0.035793231410052,0.0077202113360727,0.015246599398096,0.0060986035019718,0.019531872991064,0.024186228070285,0.0091231337370521,0.025389178788638,0.027690088289865,0.02214719429355,0.045423555473054,0.011350352122169,0.022597809496212,0.036654787248863,0.038670057704482,0.01732497479116,0.019864064690173,0.040257217229419
"life and style",0.0086433426163746,0.023347211019464,0.014298355953954,0.0082996948004396,0.045465585219556,0.019522211524563,0.00053451478925811,0.021949362525336,0.057729041570134,0.0090720367045335,0.007236619315508,0.022833947131257,0.019385021388253,0.034788233324305,0.011064656453746,0.018330169115107,0.026929112816268,0.017470502196047,0.023157552910015,0.01256974423228,0.0069395799592743,0.012051242902446,0.042518443052435,0.0078382925182677,0.020735692581194,0.046968654264507,0.027476824413166,0.021157336999593,0.07273443617255,0.022742890467356,0.025716251221936,0.02604413715703,1,0.037172005060224,0.011524095672725,0.0084019363633854,0.043761088348948,0.014946617597555,0.024991907377037,0.016125648620705,0.027896179945477,0.0060150817145961,0.011530357533448,0.01029334454057,0.03121951273558,0.030851504962542,0.019319072314016,0.014951117195143,0.010397276218443,0.014649414775027,0.040631800400578,0.0057491146081649,0.017744206126333,0.040974436041036,0.033239555996243,0.054167585582115,0.011238233035088,0.033718049541936
film,0.018921836319809,0.026477729526062,0.044665858261061,0.020183714354999,0.049387034766195,0.040666921452938,0.0060063378370826,0.014856242511382,0.13383398746109,0.026825117300362,0.029765307443396,0.10295863048774,0.029583167332585,0.039880795556609,0.022430878268128,0.021636170676339,0.030388874585573,0.015806089339115,0.031286046640647,0.026153309000554,0.042278600931856,0.033890846003955,0.055477484916265,0.017827280406706,0.043858358351361,0.042373237750104,0.072646497455736,0.039330106566271,0.051892076727007,0.03086528520447,0.024321549295046,0.020081214100187,0.037172005060224,1,0.01570447989115,0.019059439035156,0.039215403267211,0.030885914870825,0.034903956282162,0.017811366247793,0.040260120879744,0.018453206765975,0.023679004661207,0.036117313254084,0.050341506469658,0.053301014686711,0.018608728772272,0.023871380040371,0.029989204514221,0.024044887985781,0.08944338023382,0.035671358747815,0.071111269590035,0.047777824277815,0.030946744800059,0.03455905538666,0.02057801970698,0.036204951035386
"life and style",0.032985568040346,0.013375728570882,0.013058332951222,0.0180972606259,0.018957646810324,0.019187879909533,0.00092943696298447,0.0098331649151708,0.02931236138665,0.022204685834349,0.0037103026296197,0.0083750662901686,0.020237953784355,0.05279825933039,0.0076387021747396,0.0068097318683291,0.020779984765563,0.01676253176665,0.052383780943638,0.010374247893785,0.013460780229581,0.026755342126313,0.029003447139673,0.0033372975232445,0.010304517291419,0.042586538294053,0.023745651207871,0.031388566137208,0.011356258407727,0.019530461322307,0.022669004744017,0.028896874684603,0.011524095672725,0.01570447989115,1,0.011387236727261,0.032493204886924,0.014272838457534,0.026443395356792,0.019815618340276,0.055477278837062,0.014565749625686,0.026517648103766,0.014173934002722,0.014701744000165,0.023815310498247,0.0087836856636234,0.0094786075469953,0.017589902185829,0.031073890668552,0.020114715135513,0.0086634970581952,0.020770328530312,0.061442753109848,0.018755982399308,0.016530417590913,0.018350868154412,0.018471147810471
"life and style",0.021565440921896,0.020559146281292,0.01179668496798,0.01229507175535,0.019134223882386,0.013832887961826,0.067328166482723,0.007499082713561,0.028131685963584,0.020072475848922,0.011186938323621,0.017757499866876,0.0081997397164899,0.030994772791283,0.009777718872382,0.007955314191331,0.010004516245125,0.01227775529745,0.041658483234817,0.0052577103507372,0.0063292764214136,0.05191377456453,0.022295180149285,0.015161164634367,0.011992669085297,0.024791902330252,0.014930318766353,0.022608288597374,0.0033965805678134,0.017891172589702,0.016189737528545,0.022605561559144,0.0084019363633854,0.019059439035156,0.011387236727261,1,0.024459713565163,0.016690223429268,0.014394982859689,0.014012061706249,0.023290559321801,0.0038131895591325,0.010853870315165,0.018456065877958,0.0079086488071888,0.011559784573513,0.011170366162032,0.026785207991626,0.016183443627837,0.012751456069903,0.020394159095614,0.0043908414588274,0.01671964078258,0.030758984825329,0.010437105528554,0.0077012193363485,0.071824107994735,0.015611874675902
"television & radio",0.011126575972965,0.023356004560168,0.011814716934873,0.033002039859197,0.036080111726188,0.037225629246023,0.0016854985401965,0.018595083967022,0.16852133909765,0.020885603298324,0.059095197169421,0.023277273500953,0.019514386785511,0.045353870212667,0.018508518295752,0.020430911193479,0.03159735122408,0.010927340121582,0.045286509496092,0.032121676573787,0.056987035502391,0.016107603542122,0.096608421116468,0.0056882507365653,0.029757737252363,0.035946127462175,0.036100407330122,0.080277054212429,0.030018216464827,0.1177643456423,0.054401733568745,0.033789216091311,0.043761088348948,0.039215403267211,0.032493204886924,0.024459713565163,1,0.029439168895755,0.090680963579627,0.025194927287986,0.041997842410042,0.018160677602165,0.02014323734526,0.025750135941511,0.07475100769903,0.019291567045455,0.015518248495374,0.028670903862098,0.018699118355775,0.083110639686452,0.048346083198523,0.007028566176549,0.045814730037269,0.046121948146909,0.019403841093706,0.062147258479267,0.023864303669197,0.050437970852501
"life and style",0.0067588657569639,0.051848346811575,0.032990063328387,0.023237816741249,0.03735696362628,0.025546751683615,0.00088128517012262,0.0059875560657789,0.058447834536781,0.020638997900125,0.0061117937640279,0.012246080613841,0.016007440342579,0.027575116990307,0.016856088330924,0.010576901082144,0.0068883963041632,0.014865430442918,0.03606538238765,0.012062385846882,0.014862722002582,0.012359450018857,0.027418407851735,0.0047900541438261,0.0071998066687342,0.031377044242467,0.02698915411226,0.029521870081676,0.022954720881176,0.030252659949759,0.038859609455852,0.032365512411799,0.014946617597555,0.030885914870825,0.014272838457534,0.016690223429268,0.029439168895755,1,0.039147635165336,0.010391062302429,0.03121625048363,0.0085688000029865,0.030090342836547,0.034282173910901,0.023383308562299,0.023563578831625,0.0085726189706773,0.023477647632305,0.019075254038454,0.01751854037734,0.039427488958793,0.0053084438687092,0.022106911165015,0.042855240946152,0.024764402115643,0.024833828685339,0.022882564657855,0.020609330882471
"life and style",0.013984024760879,0.023659897141008,0.010807525016738,0.037508295548471,0.036462181116403,0.0282681872873,0.0059906463166296,0.026861706351377,0.087738280530633,0.029284228122474,0.032364100377978,0.021904841958227,0.030862348911579,0.034883482917325,0.010569354991757,0.024217481848997,0.019297487450171,0.030028418427648,0.052752756418253,0.013108733573035,0.032425897356391,0.023634285106588,0.076106526551774,0.0011238710477557,0.015476619693231,0.027218553874664,0.038739680107623,0.033117486291809,0.040821760344211,0.022056376194823,0.029254240485962,0.0394600652736,0.024991907377037,0.034903956282162,0.026443395356792,0.014394982859689,0.090680963579627,0.039147635165336,1,0.018728326879635,0.039664092155343,0.010444856246752,0.019070159878727,0.020558644555549,0.044784924501251,0.015351929526253,0.0057522569207284,0.017458143262306,0.023130042430544,0.042169416795026,0.044272077088845,0.0055686539594314,0.045165123538641,0.052628388160296,0.023015887103584,0.027510073764369,0.029639895900831,0.036108164167166
technology,0.012848626210429,0.056239808187514,0.0092853721454476,0.01551676341776,0.01522450790026,0.049980182344598,0.003590424893783,0.010135519216208,0.031395847614068,0.029809919461481,0.0075216965087246,0.020481417582412,0.053950728698602,0.023995607376912,0.0186099187995,0.016957532232296,0.040015158262101,0.0097571776287174,0.01566887428588,0.049536408250959,0.050956707160812,0.032090164446831,0.021569128381314,0.0064549845479209,0.010102865407944,0.017149858151873,0.016910848890561,0.046456537820901,0.034655837645268,0.016827348312817,0.022424702111816,0.014120557290479,0.016125648620705,0.017811366247793,0.019815618340276,0.014012061706249,0.025194927287986,0.010391062302429,0.018728326879635,1,0.034751505108707,0.00076603904315886,0.0095039041936971,0.0075980819329141,0.039958875373746,0.029478231738564,0.03859428215382,0.011780035761401,0.027164719999648,0.021613950257536,0.030791512095806,0.00293332899326,0.024959369571536,0.03547295370547,0.029729123943847,0.013326563064329,0.012017545585408,0.014665699750295
"life and style",0.019675966277967,0.02297981485947,0.039843412120309,0.030854305030419,0.044847585808787,0.068536197993504,0.0041167245747433,0.023296064608633,0.095834933874307,0.08048526438554,0.026976467348315,0.029114219765691,0.032123082817495,0.051980430239573,0.028602052022754,0.023086259916668,0.042086776797903,0.022320590561993,0.10677852402263,0.041768476641217,0.02510534784236,0.060044728893281,0.056304203507337,0.012076873849417,0.017884859979918,0.029271123216398,0.048857110999905,0.052065419483982,0.023230483036208,0.029898117021022,0.029440350806015,0.035793231410052,0.027896179945477,0.040260120879744,0.055477278837062,0.023290559321801,0.041997842410042,0.03121625048363,0.039664092155343,0.034751505108707,1,0.0055896633859333,0.027486105721726,0.024647283228509,0.038401079280531,0.037484395025216,0.025732807610759,0.032185244209409,0.030797041525131,0.02950186420131,0.039781835496401,0.0073740498222251,0.035969789444614,0.04311053852996,0.025430188268099,0.038955260136843,0.039677931419124,0.041349658008208
film,0.0087089909082769,0.0074650305135962,0.060457985455675,0.010868537893325,0.012073513596762,0.022629539071443,0,0.0027227621052739,0.10616921078967,0.013683490916211,0.0050461350685251,0.055495982738885,0.011275681723642,0.041504482205062,0.0086005009983086,0.0040227528944094,0.0056202945599938,0.0067074563217744,0.011457353453661,0.0062115778458019,0.04257257448237,0.011382394773736,0.038670611897018,0.0017095793245472,0.039811016999506,0.034282592943761,0.028046181696174,0.037741019883171,0.0039703295156487,0.025262950775058,0.016771634282468,0.0077202113360727,0.0060150817145961,0.018453206765975,0.014565749625686,0.0038131895591325,0.018160677602165,0.0085688000029865,0.010444856246752,0.00076603904315886,0.0055896633859333,1,0.0076896915381187,0.0085312773941067,0.017864378481688,0.01243355319013,0.0061786998930946,0.0087786684705001,0.0050000635078417,0.036191393858842,0.049450300796825,0.11698523610704,0.040575683954794,0.030736944323972,0.018712541399059,0.022920649556117,0.0029363463135547,0.0306655675729
"life and style",0.016029561944627,0.011808494919719,0.018488523897712,0.01284955336999,0.023121749535052,0.012350530086365,0.0016199728863289,0.0078081163699914,0.025258063383865,0.024988904337142,0.016116460201032,0.0088625618145323,0.012102795678593,0.031333669694578,0.029339012558579,0.016304396211959,0.016169363124738,0.014721128584546,0.01485636606958,0.017563746423075,0.0079585912772776,0.01592865909713,0.017049649668578,0.008829023033386,0.01844962894963,0.0099628417502662,0.018498854033993,0.023673772914298,0.014357656872579,0.017595453728444,0.011048679398743,0.015246599398096,0.011530357533448,0.023679004661207,0.026517648103766,0.010853870315165,0.02014323734526,0.030090342836547,0.019070159878727,0.0095039041936971,0.027486105721726,0.0076896915381187,1,0.019074849644502,0.019602617916482,0.016754956258049,0.0095535779012257,0.019837745012294,0.0068595069457322,0.010936830619628,0.020809096056777,0.0070593073725391,0.017219564260055,0.015945722183896,0.024634342321863,0.0088485357261913,0.017236118052144,0.022326270132979
technology,0.037470500445997,0.032368809106975,0.025592495286968,0.010842269846561,0.024098714925061,0.019685914575756,0.0056690244899635,0.013181831847918,0.036593097030163,0.017306326039223,0.015328954775778,0.019187239995539,0.012304618818703,0.015749112757783,0.02441296727726,0.016066094972752,0.013314632069755,0.012537027243606,0.03715038082488,0.031076143865632,0.013389499392882,0.021707481926,0.029798304435594,0.003032023034378,0.010072946252145,0.013551208654947,0.021503808835755,0.033485674257219,0.01808663019766,0.016361465429328,0.010411084724101,0.0060986035019718,0.01029334454057,0.036117313254084,0.014173934002722,0.018456065877958,0.025750135941511,0.034282173910901,0.020558644555549,0.0075980819329141,0.024647283228509,0.0085312773941067,0.019074849644502,1,0.036243437149856,0.021193875264021,0.012018334825151,0.012942247427365,0.02106161466738,0.022189570629726,0.030105035506565,0.0037297648225414,0.028446901290912,0.027576496897135,0.010022644610545,0.0096639691436223,0.010564052019304,0.020441773205165
"television & radio",0.012052078586002,0.020336103693377,0.032756797814832,0.019640635310777,0.028470393352559,0.029137246063729,0.0048292369824439,0.046178787496214,0.076847775708761,0.013358913133464,0.099612342536092,0.033058694361324,0.018054180814091,0.044358578405321,0.023218641653718,0.019074162706222,0.041665261890129,0.020379483941351,0.033511929571311,0.036122077331867,0.029054053322878,0.021417805867483,0.054049159487065,0.011165836815669,0.02344977318234,0.037795331562797,0.026486992306195,0.048398486472968,0.029621095920347,0.038752759024963,0.02138847428825,0.019531872991064,0.03121951273558,0.050341506469658,0.014701744000165,0.0079086488071888,0.07475100769903,0.023383308562299,0.044784924501251,0.039958875373746,0.038401079280531,0.017864378481688,0.019602617916482,0.036243437149856,1,0.028105140675213,0.0090615727306554,0.0243598783199,0.017868229526693,0.026375812917835,0.039037225352751,0.0076848694378518,0.04703869497167,0.052416865575305,0.021457849629325,0.031200337341538,0.016043090323091,0.088850324942701
technology,0.01017192407388,0.034862736395471,0.021082345017385,0.013486438692617,0.033023873671748,0.025076421394547,0.0041140944758943,0.011071934391444,0.034005650354201,0.046953575674276,0.011764442794791,0.021220213546847,0.042996268835946,0.029439116528289,0.015610714827686,0.038435955054293,0.063120877932552,0.011499602532019,0.016374477837267,0.017797129523101,0.011576632586886,0.032384680763124,0.02328358588448,0.057796105334809,0.01861611255429,0.027823203786543,0.016676712522069,0.046667321927123,0.04679881267725,0.016536757841487,0.023556706017279,0.024186228070285,0.030851504962542,0.053301014686711,0.023815310498247,0.011559784573513,0.019291567045455,0.023563578831625,0.015351929526253,0.029478231738564,0.037484395025216,0.01243355319013,0.016754956258049,0.021193875264021,0.028105140675213,1,0.024289695974346,0.016223735288342,0.070270648604477,0.012906834423011,0.049078664025408,0.0040941020010168,0.026717431436706,0.10338198776416,0.021619612901006,0.015557682050255,0.0075900178075199,0.029845128135166
technology,0.012127945560787,0.015935915543513,0.018470313195884,0.011778798164707,0.014348244571104,0.022275528540105,0.003253066538877,0.0073894167408288,0.021495427606256,0.016620978425615,0.0021127800456693,0.011859907356092,0.032590269274206,0.02169652947763,0.02604771719348,0.23090226068265,0.019394408155557,0.048344622692449,0.018538075011749,0.0046612249884004,0.027525566908847,0.01541095995427,0.01217205537781,0.0038320625030484,0.010049628278982,0.014759154283545,0.01059105813918,0.017585728130953,0.058450334268429,0.01588484483745,0.009688011346308,0.0091231337370521,0.019319072314016,0.018608728772272,0.0087836856636234,0.011170366162032,0.015518248495374,0.0085726189706773,0.0057522569207284,0.03859428215382,0.025732807610759,0.0061786998930946,0.0095535779012257,0.012018334825151,0.0090615727306554,0.024289695974346,1,0.012874994764007,0.043339761607243,0.010073880681104,0.025709353929963,0.013833567929604,0.020955327003711,0.023126772053504,0.053534653575611,0.014514026402951,0.012223734696474,0.014063518589431
"life and style",0.029624672679915,0.027887156391589,0.017778902982892,0.026362073443557,0.020538051864036,0.0084796613909485,0.013290995274662,0.010860041535175,0.030367047671368,0.033207406335316,0.023174362895253,0.035724560791635,0.026483752337919,0.023229442240545,0.017878272109256,0.016695422187851,0.016426667873199,0.0069146076032205,0.044199462120661,0.01310929680784,0.0095513965828168,0.06938159459846,0.029272649946603,0.0031855395543145,0.016989787766537,0.016385494504022,0.015122081202335,0.022830159865886,0.016493567669501,0.034574477804181,0.010494710446388,0.025389178788638,0.014951117195143,0.023871380040371,0.0094786075469953,0.026785207991626,0.028670903862098,0.023477647632305,0.017458143262306,0.011780035761401,0.032185244209409,0.0087786684705001,0.019837745012294,0.012942247427365,0.0243598783199,0.016223735288342,0.012874994764007,1,0.018372244750034,0.015610962920074,0.032202002497447,0.00411482425896,0.018159839761396,0.023396497195708,0.028202870516296,0.011218274603585,0.016372155164187,0.014726346020622
technology,0.010420485053984,0.014367091107343,0.014932974269725,0.0057483191325232,0.018795649939225,0.0084553430859138,0.00016368776937622,0.020746135380632,0.022840764112243,0.03164617669733,0.019316594022,0.015600931938763,0.028165922541638,0.018185460917688,0.017464062160904,0.023207870748816,0.027733529827167,0.0046555290029686,0.030646126914892,0.0055458608712545,0.0072264290980849,0.025586316631919,0.020683393688053,0.0084921417408346,0.010562170798988,0.012875854773775,0.014971803872802,0.032660604184727,0.02490587148844,0.035137818457198,0.0095332135371315,0.027690088289865,0.010397276218443,0.029989204514221,0.017589902185829,0.016183443627837,0.018699118355775,0.019075254038454,0.023130042430544,0.027164719999648,0.030797041525131,0.0050000635078417,0.0068595069457322,0.02106161466738,0.017868229526693,0.070270648604477,0.043339761607243,0.018372244750034,1,0.0087381965983785,0.021498043544395,0.0051113290837193,0.017160455176947,0.0382080358447,0.019929818123234,0.012080261502706,0.012114267345711,0.012348932735112
