docID,"television & radio",fashion,environment,"uk news","uk news",music,fashion,technology,society,film,society,society,fashion,fashion,business,"life and style",technology,fashion,society,"television & radio",society,"uk news",fashion,fashion,"uk news",sport,"uk news",business,environment,"life and style",business,fashion,fashion,sport,fashion,film,fashion,"uk news",music,sport,society,environment,"uk news",fashion,society,fashion,business,business,film,sport,"television & radio","television & radio",business,fashion,society,fashion,"television & radio",society,fashion,sport,"uk news",environment,"life and style",film,environment,fashion,"uk news",business,society,film,society,fashion,business,"uk news",society,"uk news","uk news","uk news","uk news","uk news",fashion,"life and style",film,fashion,business,"life and style",fashion,sport,society,sport,society,fashion,"uk news","life and style",society,"uk news",society,society,"life and style",environment,environment,"uk news",film,fashion,fashion,fashion,sport,film,"life and style",fashion,technology,technology,"uk news",sport,fashion,fashion,sport,fashion,business,fashion,fashion,fashion,"uk news",fashion,business,"life and style",fashion,"television & radio",business,sport,fashion,fashion,"television & radio",film,music,business,music,"uk news",fashion,fashion,"life and style",technology,society,music,business,fashion,"uk news",music,environment,fashion,society,sport,business,fashion,society,fashion,society,music,business,fashion,fashion,sport,fashion,fashion,"life and style",business,technology,music,sport,music,"uk news",environment,technology,business,"uk news",fashion,music,society,fashion,society,business,film,fashion,"television & radio",fashion,society,society,"life and style",fashion,"life and style",business,"uk news",society,society,society,technology,fashion,society,"uk news",society,sport,technology,sport,technology,society,technology,business,"life and style","television & radio",film,"life and style","television & radio",fashion,music,business,"life and style",fashion,environment,business,fashion,business,environment,"life and style",fashion,"life and style","uk news","uk news",sport,environment,business,film,society,"uk news",music,"life and style",business,fashion,"life and style",fashion,fashion,sport,"uk news","uk news","life and style",film,"uk news","uk news",environment,music,"life and style",business,business,fashion,"uk news",fashion,environment,fashion,"uk news",fashion,environment,"uk news",fashion,business,"uk news",environment,fashion,society,music,"television & radio",fashion,fashion,sport,fashion,film,"uk news","uk news"
"television & radio",1,0.018573237937589,0.022557603295697,0.07547569898231,0.013183534260807,0.030428095837997,0.01203641396164,0.015650464759184,0.013109695905362,0.0042715357191586,0.011711831411274,0.010171785163736,0.0066146012099933,0.0080856658492491,0.010643148020951,0.0077779712867294,0.0076833119803365,0.024508275000138,0.011316912711592,0.015951281953596,0.0095366509168291,0.022365358021057,0.0078738739985194,0.0032409944801152,0.0079735295856576,0.0054667312066698,0.017046253300907,0.026835642459071,0.018106817897929,0.02584304860392,0.0071693020329674,0.029666125125476,0.033728548293107,0.019032116078034,0.0012093593675128,0.017613619558298,0.017231811290628,0.0089501682591515,0.024396804221703,0.0096906114920339,0.010716590341049,0.0039139522437615,0.0073026729439301,6.7111570338687E-5,0.0096881179077216,0.010837302864202,0.0047117870631486,0.013469345202638,0.025128223457048,0.010930398874639,0.026787708686106,0.019350605033363,0.024880815244553,0.010481755484758,0.040537075698294,0.011964453100563,0.032696014051086,0.029536570542135,0.007215104008368,0.021179113866813,0.010777791935476,0.016096212672631,0.01851907535309,0.019671909457833,0.022560529104244,0.016329713696285,0.0027796485468609,0.0078540680615345,0.0059559920122946,0.0057252521184124,0.015089193088494,0.026923354454936,0.004631122601892,0.0097715878556877,0.020950844434962,0.020977600549467,0.0050739019345791,0.012884621978681,0.0058280119610638,0.015665805360373,0.00660410878474,0.012372557461335,0.018927706420951,0.024767907204392,0.012632788132893,0.017110537536798,0.0078197843760316,0.0023290377437105,0.019700538031737,0.013071478427306,0.013752828308565,0.023489799899485,0.0079456651734177,0.0095619883339545,0.0074013573717604,0.013945111124765,0.015375382555251,0.043736093968586,0.012962713452305,0.011723833734155,0.027556652118256,0.011330498442314,0.058962922482146,0.0077798533691724,0.012697919353605,0.0042452064973113,0.045629988500553,0.024889802392618,0.0098736704543489,0.013614557095101,0.033222630183702,0.01825371039284,0.011902762610957,0.0023290377437105,0.014856649597106,0.011571023485345,0.01883871866387,0.022105837968945,0.033559985112741,0.0088360786592314,0.01618829059881,0.011680803574526,0.0094441514853106,0.010537014631596,0.0061070050995119,0.032873228785275,0.012351884684235,0.01860681717752,0.015464448229024,0.010769563645721,0.019550363604095,0.021718041917491,0.039268110019357,0.0042599164882684,0.013811749243661,0.011904656113833,0.0090037395490046,0.026929082176047,0.018298935142134,0.023626617987661,0.025904138449162,0.01307123032574,0.012827161228391,0.01489395078972,0.01299280382415,0.015373293100862,0.042510559202583,0.0098044106910935,0.021608726499525,0.017625899664955,0.021703094438295,0.011331432011734,0.018608925297579,0.020116922392628,0.036093470020958,0.0091542624115847,0.0098838190079398,0.024945217277175,0.019512019081184,0.030589386715121,0.028842689490879,0.0059376067959297,0.0076194523424856,0.010256446033043,0.016063947943978,0.029046349217348,0.023989298044938,0.024396804221703,0.0088763220544673,0.0058037735740311,0.011336392446832,0.0070254443617985,0.016242667407388,0.014638871594917,0.0095976463809783,0.010862831550001,0.075788417027947,0.014620361838647,0.012024537647608,0.0064861691496294,0.0066994900887824,0.0084310229271884,0.0092638534676172,0.014645767614613,0.010148172977255,0.0035209927376197,0.0078941900943782,0.010277036128528,0.0052269478959579,0.0054680800452321,0.0077809240014934,0.0083035916931605,0.022682639142429,0.00390615098802,0.028731707287164,0.018179106672809,0.010656429789454,0.011758664882352,0.012113927289544,0.038771806248359,0.0037975922023279,0.0011838028162996,0.019936906060451,0.027273853012688,0.009636772995595,0.04300093127642,0.012009597569178,0.032017719148387,0.022698716208249,0.01108840977018,0.024458808429939,0.024756592022114,0.020279899042151,0.013141961839195,0.0013880917869272,0.010265104648976,0.031066670620752,0.032366969599086,0.018303095889288,0.022189137593666,0.0044050166561435,0.022606556923212,0.011124833323973,0.0025302788377366,0.011615442043201,0.013358595399295,0.016949688880078,0.0090834545297767,0.0070354989430423,0.016724867019859,0.024132045543739,0.039605980811979,0.015411213920077,0.0074472886974691,0.019498478158545,0.0086804134501685,0.027933308793388,0.03106936986781,0.025244130239889,0.018344828151598,0.010144131434007,0.018374843562107,0.026696642787872,0.02054467609544,0.040008922309811,0.014092353130624,0.0021095202723407,0.0095942830499588,0.014775888058581,0.0073374620461931,0.0039082692071752,0.011842856597654,0.019819281531483,0.01106385461381,0.026322910750198,0.006514576245664,0.021652498011515,0.060539403680891,0.005608889377661,0.013246634768271,0.023986241954032,0.0039253740260767,0.021591314777971,0.014641021029215,0.0086365735218794,0.022186900111231,0.022081777787005,0.075796962775151,0.015439391694956,0.020480813951892,0.019900481209567,0.0025571558955305,0.029249698561103,0.016724567695547,0.010201107063575,0.020039477641279
fashion,0.018573237937589,1,0.011288397072625,0.026221390595352,0.033275985045908,0.019693239236114,0.13822448256998,0.0062966358802613,0.011630928883631,0.023131908907353,0.018937875513085,0.0085561810927993,0.017279438232855,0.015374594894388,0.042552519796301,0.020928528976051,0.017404876528541,0.01281051436289,0.016221380763435,0.012944743532591,0.022868614204696,0.010203367083353,0.014917311205767,0.010513714507991,0.021310019935995,0.013694697766101,0.016692733148218,0.033455167930013,0.0090194713473975,0.020882442221655,0.014761857312956,0.029642324813341,0.22851341952817,0.031232941858073,0.014470585526829,0.016684943833628,0.044185784389396,0.01289923739527,0.026646369643509,0.011649830018009,0.01235624825521,0.0087072015994617,0.007672547109135,0.0095974013217972,0.016501393689672,0.0070692488430074,0.012148561676164,0.015694285540661,0.01809558412133,0.01579933383995,0.010745550230677,0.022610273497691,0.038019111423666,0.031972539828043,0.0074935475755594,0.0092832767052808,0.012873453691863,0.019188977959713,0.0093039093516617,0.019965939410446,0.015879846466367,0.012089576138135,0.023153694427429,0.02347001135105,0.020946100489184,0.030889702004284,0.001569632989876,0.017847316774178,0.0073007226687885,0.02860441363877,0.013419109862621,0.032574308413277,0.02235730581564,0.046438226838841,0.023242393734746,0.013741614606842,0.00209283957953,0.0095343299275639,0.0052835734503536,0.015407348029337,0.030958389855234,0.021717896873805,0.023202812024404,0.073204639855773,0.045855087575706,0.017076239645292,0.04399912511325,0.0019369263553923,0.015207517666829,0.01224386502715,0.012176637296342,0.036499469182195,0.0038982903291276,0.031683687381149,0.037581025377236,0.008860821028673,0.020673169623351,0.017610540653347,0.0054174863935962,0.0052645573456486,0.0083285299441261,0.018813108048515,0.029954950237585,0.017681278046208,0.016353543037807,0.0056568764600461,0.025620692296614,0.027498666626955,0.019278093686872,0.015212815872193,0.016108603179002,0.02331461473395,0.017087584893198,0.0019369263553923,0.018817442473277,0.065372059939683,0.03127385378838,0.04370674872632,0.019521979674278,0.04358767334272,0.032437278501581,0.063752267118359,0.048586559361215,0.014749968529224,0.030501483786122,0.025217555406463,0.042134947367661,0.020465710311156,0.022115443924366,0.015566854723309,0.11511198536315,0.028669073897848,0.027718978312772,0.046265772541215,0.0085133690153402,0.012262909470702,0.02149600263613,0.011254837409947,0.055238898380467,0.06893603052289,0.050243218043594,0.02255913301912,0.011292356729288,0.043346086848892,0.016398619545998,0.073539603201198,0.013794072238156,0.01198730209307,0.017981595047402,0.050079449699119,0.011190400068245,0.0036011502470216,0.057659827053968,0.01152949756344,0.012041184591899,0.021723193719123,0.013792457843597,0.018810395829671,0.055652871346792,0.032328612666121,0.023434058661143,0.017045909989867,0.04355088273089,0.036456621842677,0.041200555662647,0.0077840472063128,0.042323967796693,0.026646369643509,0.020148531877627,0.020989640146701,0.011428087616919,0.010102405990789,0.022661728591546,0.0104980526447,0.0013644082351824,0.036877701636488,0.01699064603734,0.011520936805684,0.035158351624372,0.013753753966921,0.011510132843615,0.028020883307515,0.0069025538320927,0.018588261652762,0.044229485665444,0.011748357479101,0.0077353365228005,0.01786080610979,0.019532268521966,0.01996835636274,0.016912514131947,0.016097373492756,0.0047800888837066,0.0042049452650031,0.024202201550791,0.021251486665323,0.011830141174125,0.010241662823347,0.019493206898255,0.0031936590287261,0.010728078883925,0.0053176087970412,0.010599429797137,0.0038999635386215,0.011385043086582,0.0058338962634926,0.048816001639262,0.023381169848958,0.018824167536168,0.028974180929402,0.022671673043626,0.024739341912835,0.032338142525544,0.013504648087945,0.0082064795996468,0.019464911115943,0.016218486839442,0.021245580046169,0.025892449000422,0.01183644488406,0.021504180097484,0.020988834563236,0.035537528240426,0.011886451042862,0.00031362322688372,0.023498892482332,0.0062075639791055,0.021800671027616,0.0080689238284438,0.00998791972953,0.037569764920762,0.0079253796023113,0.0078767750604762,0.028808921160674,0.029550003497492,0.011957850255046,0.090853566449101,0.021048749035288,0.040405323204565,0.022857159543268,0.02176199013581,0.016633123869742,0.023397764511805,0.018558411302764,0.044701480633271,0.0068952415388464,0.0013143532401165,0.0045817417401962,0.025040058713255,0.020756190747077,0.0068395658002365,0.013210852225071,0.032264986205999,0.013131250744814,0.037558412816451,0.0084868523366831,0.055767001166481,0.0023822557561207,0.023531282386723,0.0089832587651193,0.030604930504434,0.025139744960072,0.012353802739372,0.0088711319334201,0.007326967599704,0.016803743247843,0.040388994327373,0.016992561867905,0.013529061818774,0.015746851315054,0.018588832147395,0.0025527062257457,0.02531096316195,0.028833264143977,0.0055615144366333,0.02352851379655
environment,0.022557603295697,0.011288397072625,1,0.020311837931881,0.0040644434795777,0.0036931096906054,0.004947464081648,0.0027203394911633,0.0085205203436817,0.019031180279018,0.0075609831306506,0.0112571355845,0.0078254675224402,0.012650343101496,0.010077305488776,0.009095877621222,0.010914752109507,0.015131350688583,0.0086682534567941,0.013173367836934,0.024934901540362,0.0072355108670699,0.010903504812922,0.035252577164606,0.012967642619214,0.0077383786805632,0.0075808009947143,0.012124975966735,0.0059639158809899,0.0096778269943198,0.0062899582458036,0.016684513377769,0.031641635778822,0.0098181942778066,0.0013334602174097,0.011168856053192,0.017465201476273,0.0088658706247526,0.012869090984281,0.020787451958589,0.011184045027753,0.016312975481111,0.014964549781506,9.3037524788293E-5,0.0072258809931268,0.0082399395077692,0.0049928572037678,0.0093845811054597,0.023463705349254,0.013774398885956,0.023957167690572,0.024398458589707,0.066093001657166,0.018477647440028,0.002038479838763,0.020220555656536,0.019097964240963,0.0096293792315983,0.013319935878808,0.015543028716009,0.018853875487622,0.055910755836899,0.01414753494825,0.018781551004874,0.0087571938846542,0.014336896940501,0.0014226425864462,0.0035907495270659,0.0034012931390032,0.01249029334217,0.013825111716412,0.017874577206762,0.0099415442301865,0.010763471639597,0.0053810340075825,0.0051417142916436,0.0035306196230668,0.0050114229985658,0.011737703878368,0.0052184059969928,0.008315108226004,0.015557684157141,0.015792157120427,0.024580734637104,0.0092938470588138,0.0030670275209844,0.037108152139029,0.0047736606764313,0.012377581059006,0.0055714712474649,0.0013277831009843,0.024511774126476,0.015614795263786,0.0082195932843555,0.0072596370405167,0.0096398898618257,0.017992354870446,0.017086905972342,0.0029696528766155,0.0088530446441527,0.032892131822504,0.0086542234634402,0.050396163476449,0.00046084623752721,0.010103162042552,0.019331226582648,0.010189899297941,0.021132584097765,0.0053360526562717,0.022250964458183,0.0051746224594161,0.0029426975735239,0.011869341196806,0.0047736606764313,0.018643446557667,0.019031225329481,0.0098310550989827,0.012553273046673,0.0064901829565583,0.015678047728086,0.018131112312821,0.014414509257662,0.0075255403947571,0.013034735373899,0.0063532352477638,0.018378344611084,0.010208016303633,0.019483692004202,0.023018683602278,0.013571715651479,0.01884862313798,0.013307535749029,0.018394997600631,0.021624623821381,0.0082831760041311,0.012564197291862,0.0060786741905109,0.0071549533895045,0.0066292605881248,0.013837664428848,0.019470756191762,0.0082922281752906,0.0079836087697134,0.011534870670901,0.0051597727869325,0.0091654601754139,0.02279168299208,0.005275116131264,0.0091757187320798,0.034336217091788,0.0031791801338258,0.011042810854142,0.012718419260434,0.032455691387093,0.0094124268205204,0.011943170218813,0.0063785054549947,0.0021574957048363,0.014326600933458,0.0075772019070001,0.0043933920964628,0.010734460133907,0.02480164282643,0.0068136241918087,0.012562388700187,0.0023509464457561,0.012716090428417,0.012869090984281,0.055007098060538,0.0045286054790663,0.0099003826082049,0.0049802046913712,0.0052738101733384,0.006034708284167,0.061459504387563,0.0072109349338749,0.025949656109476,0.0053103651725422,0.0026122755954266,0.0047058066318587,0.0046526406577484,0.033635735057023,0.00046172299866131,0.012299093500028,0.015706253973167,0.0062837286575654,0.00055284863433911,0.016991282798138,0.0040071475264789,0.0042500232954955,0.010981468272799,0.012363776638431,0.019379489216334,0.011098123455596,0.009341137427686,0.0073690618473283,0.027936076141389,0.0037694850496974,0.0030376895466342,0.014262064295449,0.0022648576998484,0.0037599726790722,0.0066303041732406,0.0068190372859202,0.008401417172909,0.010273592777729,0.016847731714005,0.0070835517142082,0.0095662404081061,0.017894176649816,0.022289558344312,0.029487856825457,0.0049410139037264,0.016966678871011,0.001376443452983,0.013025521494977,0.0101173921165,0.016862462060506,0.011064826299629,0.022897501209213,0.0053775234418931,0.0087750602446552,0.017671853900156,0.019945090671752,0.016803362207521,0.010918607279062,0.0073932552759638,0.011037830711765,0.083487705158324,0.0015205785037669,0.013073706019795,0.023598340131186,0.050356931252662,0.0068945577388093,0.036443160968442,0.0040102030856937,0.015908154568009,0.031220747052691,0.0038367350437933,0.0093955442129974,0.0090904693695642,0.016141251090273,0.010579000383867,0.011358977600726,0.048236129908736,0.0030161505880144,0.010868515318627,0.010394545725768,0.019487885942938,0.01656331745426,0.018696193269438,0.0043735403053506,0.0087519185752,0.0011191519943212,0.013358984572754,0.0029038612181179,0.013328003781369,0.002601032732422,0.018781992099082,0.0071742225095926,0.017377727088449,0.02193039082788,0.0040595614689623,0.0073190108226718,0.005274258376853,0.012380739767959,0.017623901719202,0.02595258213973,0.031685894529648,0.0078397527057116,0.003854646799323,0.0049675650051538,0.012382393515175,0.010063129046921,0.006312119035806,0.013300646201722
"uk news",0.07547569898231,0.026221390595352,0.020311837931881,1,0.021460205679006,0.013452864323321,0.021002998289517,0.045065293396167,0.074013733641452,0.019507771160462,0.016872127419289,0.067932068697349,0.024629307991839,0.034060987758553,0.073128369020498,0.022103909201833,0.024050111173299,0.042759425915746,0.021223975015533,0.014313179521345,0.020232101251116,0.031749115490242,0.011845991196149,0.025797555852197,0.051054350917967,0.009275496713641,0.027344629461824,0.051993031029902,0.013692404319752,0.032922182970595,0.05038987601392,0.045601784415109,0.020163675659158,0.019766272074184,0.0039486872411361,0.01187623587508,0.031224503012665,0.026536449429905,0.028619802382975,0.013400742544282,0.027486766782845,0.0180032750276,0.019921602470356,0.012320671873496,0.014960377859029,0.0081458094809423,0.020439115630275,0.047276421257711,0.021078090162705,0.022087800242688,0.036864738513499,0.026072225818795,0.046685669105595,0.024586968323755,0.026361571066855,0.010502695681712,0.020092879481429,0.17896555654678,0.023052636055916,0.037417674085426,0.06324711115742,0.01239032381727,0.041138758884404,0.028177680121941,0.03279969156154,0.018077835099917,0.030731325881081,0.048068755787737,0.026165140138184,0.0083542772931546,0.043458811167283,0.038534182016097,0.019921241549088,0.030174032715063,0.038147035969328,0.027993947533781,0.0091372080608113,0.0063894993342647,0.02101680368445,0.026484530726,0.01176689479206,0.044548806993675,0.012691337345049,0.037835970276024,0.04262814521666,0.017274183371245,0.018940842660122,0.011853021885267,0.050861461539852,0.015862102054292,0.0080887490834138,0.059668532953799,0.04583906362125,0.03359274645631,0.04748313377687,0.036913069452242,0.035973127408347,0.073535986314504,0.023488310364829,0.031522340153838,0.026833089412282,0.21262065794002,0.035917032374242,0.030949689489059,0.044552179299371,0.011024121914953,0.029417554937991,0.052441772203447,0.044303695888543,0.01059033781093,0.078691298880585,0.026173631581175,0.026264674439585,0.011853021885267,0.02905153290164,0.029730051380539,0.018158736074216,0.030400431277302,0.034328798503824,0.03060198002801,0.043963651108831,0.041179530125772,0.010385902997321,0.04020460440017,0.051857344568098,0.038568460530114,0.033671287111346,0.031888523093166,0.042261168406182,0.021762789559265,0.036578027419815,0.022200327367844,0.049384787271685,0.024736507914652,0.026746262664144,0.061933496710389,0.017812224782977,0.27399707020457,0.065562021047943,0.020922333554952,0.036576423881836,0.043905598361116,0.095368526815613,0.03376346614123,0.018845824979911,0.030302704927136,0.038394177516081,0.032131096731389,0.026900792333233,0.025360525464244,0.02855982953344,0.013441732378372,0.039923561933978,0.014268345348479,0.023449400727852,0.014035091246829,0.0195788432291,0.02125529972316,0.042822698383026,0.0096617296160545,0.018914161397764,0.015943692280065,0.031904161106456,0.018470569992917,0.024924693838271,0.060798898956588,0.049330072172076,0.028619802382975,0.050337941532563,0.017954387040174,0.021036495255541,0.0085990758322864,0.035572468987302,0.023667928337076,0.011774340026117,0.024208782042532,0.021855001526259,0.039795074205348,0.011192564640862,0.044231352192466,0.034993263708102,0.0042769763590519,0.015345731899271,0.023482107049646,0.023584461604241,0.024861505444439,0.037195969182323,0.026673940769509,0.0082526868039219,0.041953045373561,0.039273479950467,0.021982528067627,0.017880984044342,0.022122411184595,0.040346431816954,0.028380961571128,0.020452404460288,0.034042063543248,0.026902628159675,0.0083106620527913,0.015019214761642,0.005743268214203,0.0017305834831402,0.12120398312657,0.02474467401188,0.032725157470304,0.033449615889668,0.016536937101621,0.026751721994155,0.041537628753836,0.060480799786878,0.033243245778082,0.045848655956428,0.023319027502052,0.044246945570575,0.019291273731104,0.055571834712883,0.035936601159905,0.03284719211687,0.019086375502584,0.024866021832294,0.032866609241458,0.034351203406275,0.01968939688432,0.0071885603147917,0.041166636850632,0.010704849448745,0.022820499767925,0.01251189194061,0.022697173117985,0.02844198406774,0.025095664418985,0.020078784486484,0.013557461879776,0.046788228906884,0.024447879717385,0.034938190837752,0.043929737734795,0.027694650333528,0.022739671971446,0.025134688887861,0.03006662740048,0.096433024188176,0.039461905248607,0.048298598419044,0.022146256998737,0.0072064238083489,0.015621876335624,0.041363162733679,0.019726373423012,0.025650397851731,0.081420710295457,0.036324522329881,0.0084452006705554,0.01597303116198,0.0092240611925344,0.029787718758891,0.0040433039763495,0.016513625679657,0.014625150923367,0.062779501028539,0.027660414557641,0.05624291001315,0.035426315250471,0.080501954280355,0.013431835143733,0.089431979803992,0.02185746585162,0.019245863453904,0.009671049701409,0.01775027838733,0.012065412384041,0.027595452122402,0.013937444071499,0.033975711280781,0.027172350442663
"uk news",0.013183534260807,0.033275985045908,0.0040644434795777,0.021460205679006,1,0.01497765219371,0.010612024956563,0.028848443324848,0.051618040013701,0.019854269929698,0.031941197589369,0.027334295431231,0.0084878562498423,0.0045196398399365,0.015794067676814,0.021546853993416,0.01214685359834,0.016835278019542,0.018157244507561,0.006774963453822,0.016436740428414,0.01634002570156,0.0034154287010084,0.012930885570965,0.065877646000117,0.014357697261121,0.017540583546212,0.027902411796954,0.0092469481769202,0.036812458079267,0.021232799083727,0.015417221506321,0.020276395542068,0.011881763046546,0.0040364822080985,0.003158533014363,0.021237265796079,0.007291395063261,0.02510598301642,0.01672405946154,0.068862590862951,0.0093895515976931,0.025505156357017,0.0046238058002536,0.026600465878994,0.0035920284461964,0.014073051654072,0.035813459000618,0.025007253375949,0.016664620633192,0.0033081080453267,0.0166217559048,0.021672086353183,0.012972692504445,0.024599317163524,0.0039532919579877,0.014260894727181,0.049785688292033,0.010570498590994,0.0363682814934,0.02207590869573,0.012002735574937,0.02092811601109,0.016446713442786,0.010987889929675,0.0089503904149161,0.002932287837677,0.023839478404881,0.043989033188779,0.013604716580531,0.021781692815099,0.025070987131783,0.011976128992869,0.021416434560094,0.04611660862424,0.031005490448454,0.0075696500385352,0.015336683654474,0.018888745088213,0.024438338326912,0.010173408147241,0.057658846809294,0.0084185759104261,0.012115646747421,0.020765133184993,0.0066318623734028,0.012985245474496,0.022092209646536,0.02425468163242,0.0077208735414798,0.0098171569532212,0.02935505070689,0.0085466406811705,0.018237264618416,0.060529765520361,0.021873953661786,0.03893578606854,0.019635756898475,0.018128573909841,0.023180604130602,0.0066230917320271,0.035336206200392,0.021131862759758,0.0079499041785449,0.022462606484908,0.00070361261965316,0.013632883599455,0.043850962601679,0.0059152806795462,0.011332549387825,0.0071246920535933,0.01782043784525,0.020368703147884,0.022092209646536,0.0073682458488161,0.041188681880432,0.011651782428613,0.026406591927117,0.051500665230988,0.013386416315994,0.026885356205414,0.014148612526658,0.010014574308808,0.013581481501893,0.027721768068712,0.015804214623608,0.014373844877921,0.015646667667611,0.058466932434266,0.016419409263953,0.023408772841552,0.015322241631215,0.017720451715655,0.017603385274274,0.01400670710713,0.045449983395776,0.0092719859984608,0.010149362582005,0.0064270890602297,0.010671267452636,0.036900456488878,0.023141699717939,0.070324810621285,0.017590822024367,0.015367435501726,0.011713994207294,0.016208458973775,0.011524673200624,0.023391500264657,0.022153948443864,0.054452238323409,0.0042741129079253,0.024200198676395,0.0080410388982448,0.035923429648124,0.0084852943499214,0.015420503637078,0.018519068608296,0.023864060436505,0.012530845376295,0.011937931669261,0.00081700933584756,0.009563465342123,0.021156798543085,0.012329709433137,0.020898309206264,0.033096168840743,0.02510598301642,0.018493728067054,0.031989095274871,0.44303593166876,0.0061133664084073,0.015311039341043,0.010512917001813,0.01751648648206,0.023075351747359,0.018030494099477,0.043392326039354,0.021485939385384,0.02183980040524,0.015728147732984,0.0065580005581893,0.014106029079396,0.017297844924956,0.0076665638097073,0.015016982117182,0.019270607083,0.0087392082618581,0.0034068602538353,0.015400339635291,0.007283933165361,0.039251581314248,0.042721786345723,0.025211780395229,0.058005528971225,0.015136448882055,0.0089049960910972,0.027544224788215,0.021396150910642,0.016563639335482,0.0060255587330955,0.0017280834235342,0.0086376589296665,0.016281511045101,0.019383527170323,0.033097633998649,0.0059437794700784,0.0050860094294373,0.0163754626808,0.0060076767164332,0.022068358480719,0.031852157806245,0.025392123263149,0.015939418706209,0.017365785820308,0.028143811751797,0.0063940525275313,0.025614602683813,0.0055863954534104,0.02636458685877,0.010716275236021,0.01101030733869,0.021915542040253,0.0098165991752759,0.0016847218540772,0.014354485893073,0.011428732080433,0.01651027468623,0.011214260239406,0.024407275851918,0.018955875810627,0.021030836912781,0.01742292355957,0.011129046492841,0.017470024252043,0.026629483809092,0.019125080572124,0.021513671221466,0.011251988788582,0.024182710934807,0.021556749899043,0.029010494570134,0.038917670890474,0.026785913453644,0.0328919289736,0.0084600265269853,0.0052241788923169,0.0066575564837499,0.015359822267586,0.015375734962568,0.024280702690729,0.0096167291482615,0.0074733023839478,0.037785146971676,0.019839896679228,0.017364231825653,0.020766500379718,0.0067539106177336,0.01374479951678,0.010405774822668,0.02825474773582,0.0036519694251476,0.05118469924987,0.04630130925525,0.011607553447591,0.0097744046664369,0.081398753259782,0.01779434674104,0.0093030625161594,0.0035803706052529,0.012127151937529,0.02201179688005,0.013153527934398,0.026995439553537,0.0050341215843927,0.031980871695137
